21	932	5.22318
21	951	5.28149
21	988	2.8405
21	994	6.65059
22	330	1.96728
22	489	1.33415
22	567	1.26195
22	630	1.57743
22	678	2.39964
22	855	3.46578
22	927	3.45096
22	976	5.41192
22	991	6.1492
23	121	1.05027
23	193	0.945943
23	394	1.71148
23	456	1.52217
23	861	3.64806
23	884	4.48964
23	889	4.27915
23	928	3.69489
23	967	5.6649
24	71	1.75733
24	409	0.68298
24	475	2.13266
24	488	2.15443
24	716	1.45869
24	828	2.84135
24	962	5.29885
24	970	5.31374
24	971	5.33056
25	18	1.11132
25	442	2.28402
25	664	1.61156
25	864	4.25332
25	868	0.244224
25	881	1.2868
25	918	5.51657
25	921	5.40467
25	925	5.31419
26	369	2.76241
26	445	1.06947
26	596	0.777298
26	693	1.8392
26	790	2.67061
26	867	3.00679
26	946	5.0734
26	953	4.95054
26	977	4.82886
27	89	1.31094
27	153	0.97931
27	517	2.24192
27	648	2.15866
27	774	2.02253
27	775	3.26657
27	846	3.87976
27	919	4.76105
27	992	6.47121
28	100	1.6528
28	106	1.22855
28	598	0.995106
28	643	2.81437
28	675	3.20982
28	925	1.20778
28	984	6.36428
28	986	6.3301
28	999	3.17273
29	759	2.43172
29	804	1.7895
29	901	2.8144
29	902	2.6305
29	905	3.54849
29	918	3.01026
29	937	3.53618
29	947	3.59661
29	956	3.68532
30	603	2.23553
30	645	1.14917
30	652	2.19498
30	668	2.52568
30	715	3.02864
30	817	0.898145
30	886	4.95208
30	982	6.66141
30	995	3.33958
31	217	2.27262
31	540	2.47169
31	579	2.98466
31	684	1.59032
31	820	4.29999
31	822	1.29986
31	890	2.48096
31	903	4.53567
31	934	5.03535
32	96	2.55693
32	391	2.7233
32	590	0.953109
32	782	3.67779
32	801	4.08094
32	815	3.99506
32	898	4.5665
32	975	2.44614
32	979	2.00045
33	425	1.84113
33	622	0.455557
33	635	2.82617
33	643	2.27929
33	795	3.02931
33	815	2.04017
33	905	2.92978
33	984	5.8292
33	986	5.79503
34	103	0.619626
34	150	1.09362
34	242	1.00128
34	536	2.41626
34	851	3.89427
34	857	1.85062
34	948	5.07747
34	959	4.18127
34	998	6.82638
35	178	0.646729
35	405	2.20664
35	713	3.0961
35	749	0.942934
35	882	4.08602
35	904	1.73757
35	929	2.69852
35	935	5.16509
35	991	6.39941
36	655	0.732819
36	678	1.9247
36	718	2.85993
36	737	2.99418
36	772	3.29768
36	788	2.9404
36	858	4.0942
36	878	4.07492
36	906	4.19846
37	71	2.56429
37	75	2.78007
37	89	2.38946
37	373	3.50258
37	415	0.704629
37	476	3.25568
37	502	2.44094
37	560	3.34437
37	931	6.15265
38	133	1.03482
38	456	1.56834
38	645	0.912401
38	838	1.50519
38	856	3.95345
38	877	4.79646
38	884	4.5358
38	967	5.71107
38	972	2.99716
39	262	4.1191
39	359	0.144473
39	411	1.19953
39	860	1.59369
39	941	2.83319
39	961	2.90075
39	975	3.96447
39	993	5.2639
39	1000	4.89952
40	500	2.72931
40	514	2.27637
40	518	3.1173
40	659	3.47948
40	728	3.38353
40	979	6.61421
40	980	2.12891
40	982	0.747992
40	990	2.60556
41	298	1.11225
41	445	1.29253
41	453	0.963613
41	474	1.57502
41	867	3.22985
41	894	3.47198
41	946	5.29646
41	975	4.31651
41	981	5.76944
42	318	0.541899
42	383	2.88201
42	479	2.52729
42	535	2.93456
42	671	1.77919
42	743	3.57508
42	745	3.75591
42	876	4.16524
42	906	4.69438
43	149	3.01826
43	343	2.67456
43	350	2.80176
43	390	2.99719
43	403	0.839454
43	514	1.47938
43	588	3.47676
43	657	3.7791
43	928	5.87057
44	1	2.05433
44	246	0.193597
44	535	1.23145
44	799	2.36218
44	913	3.86348
44	916	2.05981
44	957	5.03271
44	969	4.80346
44	988	5.34419
45	457	2.14745
45	509	2.13185
45	554	2.73268
45	579	3.06954
45	694	3.05903
45	743	2.61044
45	841	3.83865
45	903	4.62055
45	930	2.80609
46	429	2.32702
46	435	2.35625
46	473	1.60715
46	499	0.881351
46	694	2.99173
46	794	4.31893
46	802	2.94049
46	903	4.55325
46	934	5.05293
47	148	2.06929
47	245	1.91366
47	468	2.48564
47	571	2.80999
47	787	1.23569
47	818	4.06308
47	831	3.87075
47	900	4.38785
47	994	4.18949
48	8	2.04209
48	145	2.21421
48	501	2.64964
48	508	3.15005
48	705	1.4711
48	875	1.14026
48	926	5.73523
48	927	5.80881
48	993	2.81704
49	141	0.971598
49	201	2.09728
49	415	2.95445
49	691	1.9915
49	738	2.92549
49	773	2.54584
49	921	4.31101
49	925	4.22053
49	965	5.19696
50	169	0.415982
50	438	1.16832
50	748	2.70122
50	840	3.22931
50	888	3.67464
50	938	2.03352
50	963	5.24332
50	968	3.33732
50	972	5.16727
51	500	1.40758
51	698	2.65104
51	836	2.59283
51	871	2.91906
51	875	3.47042
51	905	4.1646
51	914	1.3876
51	937	4.15228
51	956	4.30143
52	240	2.94355
52	291	3.11449
52	404	2.94488
52	556	1.14502
52	639	3.45763
52	753	4.31701
52	795	2.42371
52	840	1.81628
52	870	4.8225
53	294	0.642322
53	315	1.20077
53	329	2.67597
53	437	1.50403
53	689	2.74879
53	713	3.56729
53	862	3.95103
53	882	4.55721
53	976	6.13331
54	7	0.906729
54	313	2.29913
54	552	0.716715
54	607	2.26425
54	615	3.06523
54	640	2.72583
54	813	2.53731
54	935	5.70168
54	991	6.936
55	334	1.75029
55	634	3.10675
55	653	1.0318
55	789	0.700271
55	808	1.6186
55	848	3.14496
55	887	3.55001
55	964	5.27303
55	999	6.84972
56	196	1.25273
56	225	1.78862
56	250	2.37591
56	264	1.08286
56	741	3.19367
56	873	4.71141
56	992	2.2235
56	993	3.16113
56	994	7.19431
57	66	1.51409
57	474	0.825639
57	590	1.93816
57	867	2.48047
57	889	1.83027
57	946	4.54708
57	953	4.42422
57	977	4.30254
57	981	5.02006
58	8	2.20512
58	145	2.37723
58	207	1.64525
58	441	2.51391
58	543	1.61167
58	620	4.0512
58	688	2.10022
58	754	4.48075
58	927	5.97183
59	93	1.20561
59	136	0.173144
59	280	1.78763
59	386	1.37991
59	421	1.20415
59	942	5.15084
59	958	3.58345
59	978	5.77932
59	990	6.70765
60	188	1.55441
60	292	1.5497
60	852	2.69668
60	904	3.14974
60	917	3.85353
60	924	3.67282
60	939	3.87923
60	960	4.34815
60	970	2.34633
61	527	0.873137
61	662	0.0351021
61	682	0.768745
61	860	2.69875
61	955	3.32835
61	975	5.06953
61	989	5.7873
61	993	6.36895
61	995	2.12556
62	475	1.37812
62	544	2.29647
62	760	1.57773
62	761	1.55369
62	797	2.35803
62	945	4.18455
62	962	4.54431
62	970	4.5592
62	971	4.57603
63	221	2.36591
63	348	2.19493
63	531	2.93313
63	624	2.82232
63	647	3.13177
63	665	3.84542
63	727	3.49465
63	735	3.63463
63	919	2.59539
64	344	0.968159
64	437	2.21706
64	836	2.65055
64	875	3.52815
64	897	2.21877
64	901	3.48823
64	902	3.30433
64	947	4.27044
64	956	4.35916
65	221	2.48312
65	333	1.62562
65	469	3.31037
65	596	3.02307
65	665	3.96263
65	759	3.72103
65	895	5.10013
65	981	2.35411
65	989	1.47836
66	57	1.51409
66	269	2.37271
66	372	1.64346
66	714	2.87684
66	779	3.6604
66	787	2.98424
66	885	3.94004
66	892	4.10225
66	908	4.0364
67	241	1.28219
67	319	1.56627
67	388	2.18787
67	561	1.5872
67	701	1.38869
67	758	1.72607
67	837	3.50779
67	985	6.49671
67	996	7.15961
68	417	1.94996
68	540	2.75968
68	554	2.93579
68	593	0.899417
68	794	4.58934
68	841	4.04176
68	934	5.32334
68	948	2.10308
68	975	2.43635
69	609	0.658017
69	780	0.463525
69	842	2.28738
69	848	2.54721
69	855	1.81836
69	964	4.67528
69	980	5.17976
69	987	3.13167
69	999	6.25197
70	465	0.450814
70	672	0.362
70	712	0.538036
70	837	4.44287
70	851	2.8795
70	958	3.89385
70	959	3.1665
70	997	5.39797
70	998	5.81161
71	24	1.75733
71	37	2.56429
71	225	0.67846
71	623	2.69937
71	747	3.28713
71	812	3.6946
71	868	4.43666
71	931	4.91798
71	963	2.98025
72	160	1.61201
72	379	1.11068
72	398	2.54883
72	399	0.745994
72	835	3.01399
72	873	3.666
72	891	3.2453
72	951	4.77981
72	994	6.14891
73	95	0.698393
73	364	1.72935
73	677	1.7556
73	730	2.1238
73	872	3.94029
73	912	4.79621
73	946	1.45731
73	960	5.15225
73	974	5.34515
74	356	1.62407
74	612	1.91829
74	729	2.14972
74	832	3.02046
74	883	3.2536
74	973	1.88648
74	987	5.4711
74	992	5.78677
74	995	1.93173
75	37	2.78007
75	232	2.30976
75	516	2.31409
75	612	1.34253
75	747	3.50291
75	773	3.59108
75	857	4.27816
75	880	1.66624
75	931	5.13375
76	235	1.18012
76	564	2.97475
76	894	1.2473
76	901	3.11267
76	902	2.92877
76	905	3.84676
76	937	3.83445
76	947	3.89488
76	956	3.98359
77	165	0.797533
77	311	1.4191
77	351	1.62615
77	695	2.888
77	709	3.20638
77	866	4.11561
77	883	3.20969
77	907	4.66384
77	944	5.09991
78	150	3.06317
78	272	2.91389
78	350	2.53638
78	479	0.902116
78	581	1.58555
78	588	3.21139
78	751	2.89513
78	807	4.26982
78	928	5.6052
79	158	0.220315
79	611	1.8848
79	648	1.74405
79	805	2.97514
79	880	3.70616
79	910	3.59662
79	938	4.46584
79	968	4.75126
79	998	3.70364
80	129	1.38086
80	715	0.450884
80	778	2.18115
80	869	2.48908
80	917	3.98215
80	924	3.80144
80	960	4.47677
80	974	4.66967
80	982	3.54817
81	416	1.40021
81	558	1.03418
81	778	2.49277
81	783	0.987538
81	917	4.29377
81	924	4.11306
81	939	4.31947
81	966	3.38513
81	974	4.98129
82	400	2.22123
82	586	2.50103
82	709	3.53358
82	796	3.47413
82	866	4.44281
82	871	0.818403
82	939	1.73275
82	944	5.42711
82	987	2.83439
83	201	0.153967
83	611	2.25588
83	777	2.67674
83	805	3.34622
83	835	1.20582
83	880	4.07725
83	910	3.9677
83	968	5.12234
83	997	4.20859
84	398	0.926228
84	562	2.48854
84	594	2.77854
84	806	2.98788
84	907	1.61786
84	926	1.51706
84	978	5.74574
84	990	6.67407
84	993	2.27535
85	86	2.0173
85	142	1.6579
85	177	1.19682
85	355	0.214943
85	488	2.27449
85	795	3.63503
85	865	3.10527
85	984	6.43492
85	986	6.40075
86	85	2.0173
86	205	0.96107
86	635	2.46976
86	808	1.94658
86	813	1.91387
86	899	3.05245
86	959	3.27019
86	997	5.50166
86	998	5.9153
87	324	1.05553
87	418	2.08924
87	709	3.39477
87	770	3.1883
87	796	3.33531
87	866	4.304
87	905	2.25076
87	944	5.28829
87	954	2.13195
88	10	0.210415
88	731	0.0128213
88	778	1.76106
88	923	3.48721
88	941	3.01781
88	952	4.33914
88	978	3.62281
88	993	5.44852
88	1000	5.08414
89	11	1.5186
89	27	1.31094
89	37	2.38946
89	529	2.43058
89	584	2.86503
89	645	3.34567
89	828	4.47542
89	871	1.68244
89	971	6.96464
90	242	0.586496
90	494	0.0542094
90	666	1.6249
90	843	3.15886
90	946	2.22585
90	948	4.66269
90	958	4.49384
90	959	3.76648
90	998	6.41159
91	573	1.37201
91	639	0.56822
91	748	2.20886
91	802	3.27048
91	872	3.17081
91	920	3.52426
91	959	3.53839
91	963	4.75097
91	972	4.67491
92	144	1.37488
92	671	2.68988
92	729	2.85928
92	744	3.00679
92	762	2.95826
92	846	3.90488
92	848	2.59503
92	878	1.44635
92	987	6.18067
93	59	1.20561
93	398	0.98993
93	637	0.939638
93	789	3.47333
93	886	4.16012
93	930	5.0331
93	938	1.15162
93	989	3.28639
93	990	6.73777
94	99	2.27102
94	160	1.1128
94	585	3.405
94	604	2.52937
94	738	3.23834
94	817	3.53436
94	932	2.76435
94	936	2.66485
94	965	5.50981
95	73	0.698393
95	111	0.790375
95	443	1.26351
95	739	2.74227
95	912	5.29213
95	924	4.97283
95	959	2.50664
95	974	5.84107
95	994	2.95951
96	32	2.55693
96	131	2.19351
96	202	2.16696
96	321	2.83037
96	696	4.17814
96	756	0.346181
96	774	4.42195
96	898	5.44522
96	993	2.84747
97	164	1.04339
97	371	1.27961
97	733	0.963187
97	879	2.94914
97	887	2.49619
97	915	3.35593
97	964	4.21921
97	973	4.76956
97	999	5.7959
98	187	1.26184
98	366	1.22492
98	765	2.43508
98	783	3.0203
98	802	3.83039
98	840	3.29687
98	872	3.73072
98	880	2.93075
98	972	5.23482
99	4	2.89003
99	94	2.27102
99	244	2.8918
99	397	0.564906
99	511	3.18448
99	675	1.92678
99	683	3.50968
99	738	4.75519
99	864	4.98935
100	28	1.6528
100	345	1.36195
100	363	2.34094
100	578	1.38205
100	795	3.55957
100	860	2.55327
100	972	1.56252
100	984	6.35945
100	986	6.32528
101	182	1.28875
101	348	1.80544
101	531	2.54364
101	647	2.74228
101	665	3.45593
101	685	3.97046
101	735	3.24515
101	759	3.21434
101	895	4.59343
102	779	0.121147
102	783	2.56438
102	840	2.84095
102	872	3.27481
102	888	3.28628
102	933	2.02776
102	963	4.85497
102	972	4.77891
102	981	3.27668
103	34	0.619626
103	275	1.73611
103	384	2.17365
103	494	1.1263
103	661	2.89498
103	859	2.00372
103	863	3.37944
103	958	5.56593
103	998	7.48368
104	106	3.31811
104	334	1.38365
104	464	0.789015
104	764	2.23623
104	842	2.51848
104	848	2.77831
104	873	2.11342
104	980	5.41086
104	999	6.48307
105	320	0.695007
105	461	0.121376
105	684	0.858927
105	797	2.60936
105	945	4.43588
105	962	4.79564
105	970	4.81054
105	971	4.82736
105	988	3.83068
106	28	1.22855
106	104	3.31811
106	234	1.67802
106	425	1.94714
106	488	1.77477
106	660	2.04964
106	795	3.13532
106	984	5.93521
106	986	5.90104
107	317	0.939316
107	620	0.556883
107	854	2.74135
107	867	2.87264
107	873	1.08804
107	946	4.93925
107	977	4.69471
107	981	5.41222
107	993	3.75743
108	276	2.89293
108	369	0.0304687
108	528	2.41031
108	799	1.89395
108	845	2.50466
108	913	3.39524
108	957	4.56447
108	969	4.33523
108	988	4.87596
109	237	1.95386
109	350	3.01501
109	451	2.66908
109	524	4.00241
109	559	3.31519
109	672	1.18468
109	681	3.84999
109	807	4.74845
109	826	2.18181
110	313	0.802802
110	317	1.71284
110	453	1.37992
110	546	1.90512
110	668	3.50139
110	839	3.50133
110	894	3.88829
110	929	4.60055
110	946	5.71277
111	95	0.790375
111	191	0.0346854
111	444	2.47371
111	556	2.93916
111	778	2.94861
111	852	3.59276
111	904	4.04583
111	917	4.74961
111	974	5.43713
112	200	2.96838
112	250	0.587885
112	272	3.73573
112	401	3.26328
112	440	3.06913
112	613	4.22772
112	657	4.33557
112	819	0.573971
112	990	4.27182
113	469	3.25223
113	552	1.5876
113	596	2.96494
113	722	3.09344
113	727	3.55372
113	735	3.69371
113	779	1.73949
113	868	2.09738
113	895	5.04199
114	314	1.23228
114	522	1.11961
114	564	2.8812
114	802	3.62091
114	840	3.08739
114	888	3.53272
114	921	1.44246
114	963	5.1014
114	972	5.02535
115	188	1.23328
115	290	1.19585
115	293	0.503607
115	743	2.75216
115	791	2.99696
115	873	4.21187
115	932	5.26736
115	945	2.23072
115	994	6.69477
116	336	1.57173
116	381	1.72449
116	493	2.13174
116	573	1.74694
116	765	3.34851
116	865	3.78554
116	885	4.15353
116	892	4.31573
116	908	4.24988
117	309	1.25927
117	535	0.999273
117	778	1.0117
117	824	3.52751
117	825	0.571175
117	863	3.79942
117	943	5.42282
117	981	3.78055
117	985	6.59172
118	132	1.60271
118	454	2.24942
118	589	1.76534
118	633	1.55409
118	706	2.05276
118	821	3.0665
118	837	2.9025
118	950	5.25885
118	996	6.55432
119	139	2.36818
119	166	2.09804
119	331	2.70634
119	337	1.90391
119	595	3.20303
119	832	1.19659
119	926	5.57539
119	927	5.64897
119	937	2.22319
120	622	2.1211
120	666	1.19577
120	670	2.03469
120	724	1.92288
120	767	1.81486
120	842	2.79346
120	892	4.18108
120	964	5.18136
120	973	5.73172
121	23	1.05027
121	308	0.984782
121	320	1.51372
121	844	3.39144
121	856	3.38987
121	877	4.23289
121	911	4.38824
121	960	2.87546
121	967	5.14749
122	375	1.02335
122	427	1.28253
122	469	0.118186
122	680	1.34441
122	860	2.96682
122	943	4.98302
122	985	6.15192
122	996	6.81482
122	997	2.40027
123	529	2.19137
123	802	1.71208
123	855	1.51951
123	871	2.64912
123	875	3.20048
123	905	3.89466
123	937	3.88234
123	947	3.94277
123	956	4.03149
124	400	1.92583
124	495	2.52065
124	642	1.00379
124	652	2.88179
124	782	1.54826
124	796	3.17873
124	866	4.14742
124	907	4.69565
124	944	5.13171
125	533	2.20055
125	626	1.20503
125	668	1.38649
125	900	1.00951
125	907	1.59576
125	931	2.82054
125	933	4.89455
125	982	5.52222
125	990	6.39055
126	190	0.915526
126	287	2.40534
126	335	0.733198
126	607	2.61181
126	673	3.12248
126	852	2.41979
126	882	4.97017
126	962	2.20926
126	995	7.57435
127	295	1.50925
127	577	2.26622
127	642	1.52718
127	704	2.54659
127	777	2.34992
127	811	3.22328
127	827	3.80252
127	936	4.89265
127	955	4.86884
128	150	2.73116
128	272	2.58187
128	349	1.77246
128	397	2.09853
128	449	3.01975
128	542	3.27458
128	657	3.18172
128	681	3.03935
128	928	5.27319
129	80	1.38086
129	179	1.8797
129	242	3.21573
129	376	2.87041
129	557	3.12216
129	632	2.61892
129	776	4.73368
129	813	5.0394
129	902	2.15731
130	143	1.53075
130	194	2.65283
130	291	2.52848
130	304	2.45614
130	509	3.89692
130	522	2.72903
130	537	2.66232
130	823	4.33522
130	870	4.23649
131	96	2.19351
131	228	0.800246
131	527	1.02663
131	533	2.18597
131	791	2.66396
131	819	3.32331
131	891	3.45816
131	951	4.99267
131	994	6.36177
132	118	1.60271
132	474	0.235237
132	750	3.4355
132	752	1.31355
132	785	3.48304
132	829	3.69797
132	865	2.2481
132	922	5.05131
132	966	5.93209
133	38	1.03482
133	196	1.35916
133	631	1.74404
133	688	1.9092
133	856	3.32826
133	877	4.17128
133	911	4.32663
133	912	4.081
133	967	5.08588
134	298	2.64992
134	476	1.70556
134	641	2.51597
134	649	2.67808
134	674	2.7855
134	747	2.9717
134	812	3.37916
134	857	3.74695
134	931	4.60254
135	182	0.867004
135	553	2.41453
135	787	2.10077
135	847	3.50411
135	851	1.34771
135	893	4.06976
135	914	4.93328
135	930	1.93422
135	983	5.81142
136	59	0.173144
136	369	2.68089
136	627	2.68898
136	809	1.72755
136	833	2.44424
136	886	2.97162
136	933	4.05328
136	982	4.68095
136	990	5.54928
137	281	1.53759
137	766	1.31368
137	793	1.91727
137	860	1.67586
137	952	4.23669
137	975	4.04664
137	980	2.07448
137	993	5.34606
137	1000	4.98168
138	8	3.58373
138	251	1.15003
138	464	1.77787
138	499	1.497
138	510	1.81503
138	769	3.13983
138	880	4.4917
138	897	4.25511
138	938	5.25138
139	119	2.36818
139	145	1.91209
139	278	2.3643
139	381	1.9672
139	754	4.0156
139	780	1.16461
139	841	2.30245
139	926	5.43311
139	927	5.50669
140	453	2.56548
140	533	1.99341
140	598	1.30249
140	693	1.55272
140	710	2.89546
140	789	2.91896
140	930	4.47873
140	933	4.6874
140	942	4.62658
141	49	0.971598
141	147	1.39645
141	150	3.34375
141	189	3.01599
141	343	2.68977
141	390	3.01239
141	681	3.65194
141	928	5.88578
141	942	2.97091
142	85	1.6579
142	363	2.2754
142	547	2.57293
142	624	2.54015
142	719	1.57587
142	894	1.95872
142	930	1.82349
142	984	6.29391
142	986	6.25974
143	130	1.53075
143	399	3.39045
143	437	0.38109
143	772	0.461398
143	780	3.49597
143	854	2.97282
143	929	4.0585
143	953	5.04786
143	981	5.64369
144	92	1.37488
144	374	1.20058
144	561	1.39893
144	730	2.25564
144	869	3.29639
144	904	4.08568
144	907	2.64855
144	960	5.28409
144	974	5.47698
145	48	2.21421
145	58	2.37723
145	139	1.91209
145	331	2.25024
145	508	2.53412
145	866	2.00895
145	926	5.11929
145	927	5.19287
145	929	3.41339
146	563	1.50491
146	593	1.88533
146	667	1.96925
146	714	1.34542
146	827	3.48141
146	896	3.63969
146	932	4.04641
146	936	4.57154
146	955	4.54774
147	141	1.39645
147	275	0.326402
147	673	2.74471
147	813	2.07254
147	851	3.14186
147	852	1.28728
147	948	4.32507
147	997	5.66033
147	998	6.07397
148	47	2.06929
148	226	2.42993
148	468	3.47427
148	571	3.79862
148	781	0.00121566
148	822	4.96872
148	831	4.85938
148	981	2.97384
148	997	2.48342
149	43	3.01826
149	205	2.26984
149	317	0.0017709
149	521	2.6742
149	556	3.32024
149	794	4.36762
149	820	4.36626
149	903	4.60194
149	949	2.40791
150	34	1.09362
150	78	3.06317
150	128	2.73116
150	141	3.34375
150	364	0.624238
150	401	3.53662
150	524	4.61897
150	588	4.30657
150	922	3.69972
151	312	0.493754
151	334	2.27069
151	632	3.15412
151	697	1.80691
151	771	2.27608
151	880	3.86382
151	897	3.62723
151	938	4.6235
151	968	4.90891
152	21	0.397362
152	414	2.63743
152	492	2.76921
152	550	1.44779
152	791	2.51288
152	819	3.17223
152	835	3.07577
152	932	4.78328
152	994	6.21069
153	27	0.97931
153	168	1.21276
153	638	1.9152
153	659	4.14933
153	762	2.50674
153	810	2.62329
153	883	3.51164
153	919	4.33465
153	987	5.72915
154	687	2.17875
154	710	1.48662
154	757	1.56625
154	760	2.22005
154	788	2.36806
154	877	4.098
154	884	3.83734
154	911	4.25336
154	967	5.01261
155	189	0.575703
155	226	2.27836
155	283	2.95641
155	332	2.22508
155	454	2.34549
155	725	1.86469
155	822	4.81716
155	831	4.70781
155	900	5.22491
156	279	0.523566
156	746	2.60707
156	790	2.48264
156	825	2.42468
156	854	2.68754
156	877	2.94155
156	929	3.77321
156	946	4.88543
156	977	4.64089
157	419	1.44792
157	608	2.3394
157	671	2.53921
157	744	2.85613
157	762	2.80759
157	771	2.35508
157	832	3.57936
157	973	3.06243
157	987	6.03
158	79	0.220315
158	457	5.4086
158	697	1.38037
158	769	2.0854
158	805	2.70625
158	897	3.20069
158	910	3.32773
158	938	4.19695
158	968	4.48237
159	164	1.74063
159	267	2.80981
159	314	0.615638
159	600	1.72597
159	712	2.97704
159	834	3.31521
159	853	3.43114
159	949	4.88125
159	966	5.26927
160	72	1.61201
160	94	1.1128
160	500	1.28163
160	566	2.54206
160	734	3.2012
160	817	3.89299
160	921	4.98249
160	965	5.86845
160	982	2.55569
161	5	3.78107
161	222	0.626773
161	457	1.62753
161	780	2.99381
161	790	2.26577
161	854	2.47067
161	929	3.55634
161	953	4.5457
161	981	5.14154
162	361	0.0298275
162	439	0.608984
162	804	2.4848
162	836	2.67202
162	901	3.5097
162	937	4.23148
162	947	4.29191
162	956	4.38063
162	987	4.77722
163	313	2.28808
163	389	1.56602
163	410	0.186513
163	571	1.68033
163	633	0.758384
163	808	2.72785
163	948	4.94767
163	997	6.28293
163	998	6.69658
164	97	1.04339
164	159	1.74063
164	256	0.174309
164	281	2.68909
164	387	0.830456
164	871	4.40982
164	902	4.73736
164	905	5.65535
164	956	5.79219
165	77	0.797533
165	758	2.48288
165	780	3.36616
165	784	2.3446
165	867	2.9743
165	953	4.91805
165	979	1.25214
165	980	3.38711
165	981	5.51389
166	17	1.68197
166	119	2.09804
166	276	1.48295
166	331	2.29391
166	428	2.38924
166	672	3.64331
166	926	5.16297
166	927	5.23655
166	985	3.05499
167	492	1.33008
167	516	1.93413
167	773	3.21112
167	812	3.53041
167	857	3.89819
167	868	4.27247
167	931	4.75378
167	936	1.66024
167	996	2.44541
168	14	2.65867
168	153	1.21276
168	433	2.30628
168	745	3.90166
168	788	3.58208
168	876	4.311
168	906	4.84013
168	939	1.43135
168	998	2.77797
169	50	0.415982
169	435	2.16315
169	655	2.48393
169	676	2.16657
169	790	3.21837
169	802	3.7248
169	872	3.62513
169	920	3.97858
169	963	5.20529
170	184	2.49026
170	333	0.0431505
170	526	2.87657
170	625	0.54501
170	682	0.303778
170	923	3.94267
170	989	5.32234
170	993	5.90398
170	1000	5.5396
171	360	1.93833
171	531	1.24516
171	582	1.16304
171	744	2.12794
171	802	3.47961
171	872	3.37995
171	920	3.73339
171	963	4.9601
171	972	4.88405
172	597	2.51853
172	706	1.31584
172	708	2.83186
172	741	0.746976
172	858	4.14737
172	876	3.7225
172	878	4.12809
172	906	4.25163
172	933	3.30267
173	293	0.0424381
173	559	2.50554
173	670	0.675931
173	851	2.90257
173	915	2.95932
173	964	3.8226
173	973	4.37296
